Período do ingresso,Turno,Turma,Id. GRACE,Situação,Tipo ingresso,Sexo
2016/1,Diurno,102,1994,Ativo,Vestibular,Masculino
2016/1,Diurno,102,1995,Ativo,Vestibular 7 Lista,Masculino
2016/1,Diurno,102,1996,Ativo,Vestibular,Feminino
2016/1,Diurno,102,1997,Ativo,Vestibular 5 Lista,Masculino
2016/1,Diurno,102,1998,Ativo,Vestibular 2 Lista,Masculino
2016/1,Diurno,102,1999,Trancado,Vestibular,Masculino
2016/1,Diurno,102,2000,Ativo,Vestibular 2 Lista,Masculino
2016/1,Diurno,102,2001,Ativo,Vestibular 5 Lista,Masculino
2016/1,Diurno,102,2002,Cancelamento 0 crédito em dois semestres,Vestibular 2 Lista,Masculino
2016/1,Diurno,102,2003,Ativo,Vestibular,Feminino
2016/1,Diurno,102,2004,Ativo,Vestibular - SISU,Masculino
2016/1,Diurno,102,2005,Ativo,Vestibular 3 Lista,Masculino
2016/1,Diurno,102,2006,Ativo,Vestibular 4 Lista,Masculino
2016/1,Diurno,102,2007,Ativo,Vestibular 2 Lista,Masculino
2016/1,Diurno,102,2008,Ativo,Transf USP,Masculino
2016/1,Diurno,102,2009,Ativo,Vestibular 5 Lista,Masculino
2016/1,Diurno,102,2010,Ativo,Vestibular 4 Lista,Masculino
2016/1,Diurno,102,2011,Ativo,Vestibular 5 Lista,Masculino
2016/1,Diurno,102,2012,Ativo,Vestibular 2 Lista,Masculino
2016/1,Diurno,102,2013,Ativo,Vestibular 5 Lista,Masculino
2016/1,Diurno,102,2014,Ativo,Vestibular 5 Lista,Masculino
2016/1,Diurno,102,2015,Ativo,Vestibular,Masculino
2016/1,Diurno,102,2016,Ativo,Vestibular,Masculino
2016/1,Diurno,102,2017,Ativo,Vestibular,Masculino
2016/1,Diurno,102,2018,Ativo,Vestibular - SISU LE,Masculino
2016/1,Diurno,102,2019,Ativo,Vestibular,Feminino
2016/1,Diurno,102,2020,Ativo,Vestibular 5 Lista,Feminino
2016/1,Diurno,102,2021,Ativo,Vestibular 5 Lista,Masculino
2016/1,Diurno,102,2022,Ativo,Vestibular 5 Lista,Masculino
2016/1,Diurno,102,2023,Ativo,Vestibular,Masculino
2016/1,Diurno,102,2024,Ativo,Vestibular - SISU,Masculino
2016/1,Diurno,102,2025,Ativo,Vestibular,Masculino
2016/1,Diurno,102,2026,Ativo,Vestibular - SISU,Feminino
2016/1,Diurno,102,2027,Ativo,Vestibular - SISU LE,Feminino
2016/1,Diurno,102,2028,Ativo,Vestibular 3 Lista,Masculino
2016/1,Diurno,102,2029,Abandono 2 semestres sem matrícula,Vestibular,Masculino
2016/1,Diurno,102,2030,Ativo,Vestibular 3 Lista,Masculino
2016/1,Diurno,102,2031,Transferência USP,Vestibular - SISU LE,Masculino
2016/1,Diurno,102,2032,Ativo,Vestibular - SISU,Masculino
2016/1,Diurno,102,2033,Cancelamento 0 crédito em dois semestres,Vestibular 5 Lista,Feminino
2016/1,Diurno,102,2034,Ativo,Vestibular 5 Lista,Masculino
2016/1,Diurno,102,2035,Ativo,Vestibular - SISU LE,Masculino
2016/1,Diurno,102,2036,Transferência USP,Vestibular 5 Lista,Masculino
2016/1,Diurno,102,2037,Cancelamento 0 crédito em dois semestres,Vestibular 2 Lista,Masculino
2016/1,Diurno,102,2038,Ativo,Vestibular - SISU,Masculino
2016/1,Diurno,102,2039,Desistência a pedido,Vestibular 5 Lista,Masculino
2016/1,Diurno,102,2040,Ingressante sem Frequência,Vestibular - SISU,Masculino
2016/1,Diurno,102,2041,Ativo,Vestibular 5 Lista,Masculino
2016/1,Diurno,102,2042,Ativo,Vestibular - SISU,Masculino
2016/1,Diurno,102,2043,Ativo,Vestibular 5 Lista,Masculino
2016/1,Diurno,102,2044,Ativo,Vestibular - SISU,Feminino
2016/1,Diurno,102,2045,Ativo,Vestibular 5 Lista,Masculino
2016/1,Diurno,102,2046,Ativo,Vestibular,Masculino
2016/1,Diurno,102,2047,Ativo,Vestibular 5 Lista,Masculino
2016/1,Diurno,102,2048,Ativo,Vestibular 2 Lista,Masculino
2016/1,Diurno,102,2049,Ativo,Vestibular 5 Lista,Masculino
2016/1,Diurno,102,2050,Ativo,Vestibular 4 Lista,Masculino
2016/1,Diurno,102,2051,Ativo,Vestibular 4 Lista,Masculino
2016/1,Diurno,102,2052,Ativo,Vestibular 2 Lista,Masculino
2016/1,Noturno,104,2053,Ativo,Vestibular - SISU,Masculino
2016/1,Noturno,104,2054,Ativo,Vestibular 3 Lista,Masculino
2016/1,Noturno,104,2055,Transferência USP,Vestibular - SISU,Masculino
2016/1,Noturno,104,2056,Ativo,Vestibular - SISU,Masculino
2016/1,Noturno,104,2057,Ativo,Vestibular - SISU,Masculino
2016/1,Noturno,104,2058,Ativo,Vestibular 4 Lista,Masculino
2016/1,Noturno,104,2059,Ativo,Vestibular,Masculino
2016/1,Noturno,104,2060,Ativo,Transf USP,Masculino
2016/1,Noturno,104,2061,Cancelamento 0 crédito em dois semestres,Vestibular 5 Lista,Masculino
2016/1,Noturno,104,2062,Ativo,Vestibular 6 Lista,Masculino
2016/1,Noturno,104,2063,Ativo,Vestibular 6 Lista,Masculino
2016/1,Noturno,104,2064,Ativo,Vestibular - SISU LE,Masculino
2016/1,Noturno,104,2065,Ativo,Vestibular 6 Lista,Masculino
2016/1,Noturno,104,2066,Trancado,Vestibular 7 Lista,Masculino
2016/1,Noturno,104,2067,Ativo,Vestibular 6 Lista,Masculino
2016/1,Noturno,104,2068,Ativo,Vestibular 6 Lista,Masculino
2016/1,Noturno,104,2069,Ativo,Vestibular - SISU,Masculino
2016/1,Noturno,104,2070,Ativo,Vestibular - SISU LE,Masculino
2016/1,Noturno,104,2071,Ativo,Vestibular 3 Lista,Masculino
2016/1,Noturno,104,2072,Ativo,Vestibular - SISU,Masculino
2016/1,Noturno,104,2073,Ativo,Vestibular - SISU LE,Masculino
2016/1,Noturno,104,2074,Ativo,Vestibular 5 Lista,Masculino
2016/1,Noturno,104,2075,Ativo,Vestibular,Masculino
2016/1,Noturno,104,2076,Ativo,Vestibular,Masculino
2016/1,Noturno,104,2077,Ativo,Vestibular - SISU,Feminino
2016/1,Noturno,104,2078,Ativo,Vestibular 6 Lista,Masculino
2016/1,Noturno,104,2079,Ativo,Vestibular 4 Lista,Masculino
2016/1,Noturno,104,2080,Ingressante sem Frequência,Vestibular - SISU LE,Masculino
2016/1,Noturno,104,2081,Ativo,Vestibular 2 Lista,Masculino
2016/1,Noturno,104,2082,Ativo,Vestibular 5 Lista,Masculino
2016/1,Noturno,104,2083,Ativo,Vestibular 5 Lista,Masculino
2016/1,Noturno,104,2084,Ingressante sem Frequência,Vestibular - SISU,Masculino
2016/1,Noturno,104,2085,Ativo,Vestibular 2 Lista,Masculino
2016/1,Noturno,104,2086,Ativo,Vestibular 3 Lista,Masculino
2016/1,Noturno,104,2087,Ativo,Vestibular 2 Lista,Masculino
2016/1,Noturno,104,2088,Ativo,Vestibular 6 Lista,Masculino
2016/1,Noturno,104,2089,Ativo,Vestibular 2 Lista,Masculino
2016/1,Noturno,104,2090,Ativo,Vestibular 6 Lista,Masculino
2016/1,Noturno,104,2091,Ativo,Vestibular 5 Lista,Masculino
2016/1,Noturno,104,2092,Ativo,Vestibular 7 Lista,Masculino
2016/1,Noturno,104,2093,Ativo,Vestibular 4 Lista,Masculino
2016/1,Noturno,104,2094,Ativo,Vestibular 5 Lista,Masculino
2016/1,Noturno,104,2095,Ativo,Vestibular 6 Lista,Masculino
2016/1,Noturno,104,2096,Ativo,Vestibular - SISU,Masculino
2016/1,Noturno,104,2097,Ativo,Vestibular,Masculino
2016/1,Noturno,104,2098,Ativo,Vestibular 6 Lista,Masculino
2016/1,Noturno,104,2099,Ativo,Vestibular 2 Lista,Masculino
2016/1,Noturno,104,2100,Ativo,Vestibular 3 Lista,Masculino
2016/1,Noturno,104,2101,Ativo,Vestibular 7 Lista,Masculino
2016/1,Noturno,104,2102,Ativo,Vestibular - SISU,Masculino
2016/1,Noturno,104,2103,Ativo,Vestibular 5 Lista,Masculino
2016/1,Noturno,104,2104,Ativo,Vestibular 6 Lista,Feminino
2016/1,Noturno,104,2105,Ingressante sem Frequência,Vestibular - SISU LE,Masculino
2016/1,Noturno,104,2106,Encerramento novo ingresso,Vestibular 5 Lista,Feminino
2016/1,Noturno,104,2107,Ativo,Vestibular - SISU LE,Masculino
2016/1,Noturno,104,2108,Ativo,Vestibular - SISU,Feminino
2016/1,Noturno,104,2109,Ativo,Vestibular 2 Lista,Masculino
2016/1,Noturno,104,2110,Trancado,Vestibular - SISU,Masculino
2016/1,Noturno,104,2111,Ativo,Vestibular 2 Lista,Masculino
2016/1,Noturno,104,2112,Ativo,Vestibular 5 Lista,Feminino
2016/1,Noturno,104,2113,Ativo,Vestibular - SISU,Feminino
2016/1,Noturno,104,2114,Ativo,Vestibular 2 Lista,Masculino
2016/1,Noturno,104,2115,Ativo,Vestibular 5 Lista,Feminino
2016/1,Noturno,104,2116,Ativo,Vestibular 5 Lista,Feminino
2016/1,Noturno,104,2117,Ativo,Vestibular - SISU LE,Masculino
2016/1,Noturno,104,2118,Ativo,Vestibular,Masculino
2016/1,Noturno,104,2119,Ativo,Vestibular 4 Lista,Masculino
2016/1,Noturno,104,2120,Ativo,Vestibular 4 Lista,Masculino
2016/1,Noturno,104,2121,Ativo,Vestibular,Masculino
2016/1,Noturno,104,2122,Ativo,Vestibular 2 Lista,Masculino
2016/1,Noturno,104,2123,Ativo,Vestibular 3 Lista,Masculino
2016/1,Noturno,104,2124,Ativo,Vestibular - SISU LE,Masculino
2016/1,Noturno,104,2125,Desistência a pedido,Vestibular 5 Lista,Masculino
2016/1,Noturno,104,2126,Ativo,Vestibular 3 Lista,Masculino
2016/1,Noturno,104,2127,Ativo,Vestibular - SISU LE,Masculino
2016/1,Noturno,104,2128,Ativo,Vestibular,Masculino
2016/1,Noturno,104,2129,Ativo,Vestibular,Masculino
2016/1,Noturno,104,2130,Ativo,Vestibular - SISU LE,Masculino
2016/1,Noturno,104,2131,Ativo,Vestibular 2 Lista,Masculino
2016/1,Noturno,104,2132,Ativo,Vestibular,Masculino
2016/1,Noturno,104,2133,Ativo,Vestibular - SISU,Masculino
2016/1,Noturno,104,2134,Ingressante sem Frequência,Vestibular 2 Lista,Feminino
2016/1,Noturno,104,2135,Ativo,Vestibular - SISU,Masculino
2016/1,Noturno,104,2136,Ingressante sem Frequência,Vestibular 4 Lista,Masculino
2016/1,Noturno,104,2137,Ativo,Vestibular 6 Lista,Masculino
2016/1,Noturno,104,2138,Ativo,Vestibular,Masculino
2016/1,Noturno,104,2139,Ativo,Vestibular 3 Lista,Masculino
2016/1,Noturno,104,2140,Ativo,Vestibular 4 Lista,Masculino
2016/1,Noturno,104,2141,Abandono 2 semestres sem matrícula,Vestibular 7 Lista,Masculino
2016/1,Noturno,104,2142,Ativo,Vestibular - SISU,Masculino
2016/1,Noturno,104,2143,Ativo,Vestibular,Masculino
2016/1,Noturno,104,2144,Ativo,Vestibular 2 Lista,Masculino
2016/1,Noturno,104,2145,Ingressante sem Frequência,Vestibular 6 Lista,Masculino
2016/1,Noturno,104,2146,Cancelamento menos 20% créditos 2 semestres,Vestibular 5 Lista,Masculino
2016/1,Noturno,104,2147,Ativo,Vestibular,Masculino
2016/1,Noturno,104,2148,Ingressante sem Frequência,Vestibular,Masculino
2016/1,Noturno,104,2149,Ativo,Vestibular 2 Lista,Masculino
2016/1,Noturno,104,2150,Ativo,Vestibular - SISU LE,Masculino
2016/1,Noturno,104,2151,Ativo,Vestibular,Masculino
2016/1,Noturno,104,2152,Ativo,Vestibular 6 Lista,Masculino
2016/1,Noturno,104,2153,Ativo,Vestibular 2 Lista,Masculino
2016/1,Noturno,104,2154,Ativo,Vestibular 3 Lista,Masculino
2016/1,Noturno,104,2155,Ativo,Vestibular 2 Lista,Masculino
2016/1,Noturno,104,2156,Cancelamento 0 crédito em dois semestres,Vestibular - SISU LE,Masculino
2016/1,Noturno,104,2157,Cancelamento 0 crédito em dois semestres,Vestibular - SISU,Masculino
2017/1,Diurno,102,2158,Ativo,Vestibular,masculino
2017/1,Diurno,102,2159,Ativo,Vestibular,masculino
2017/1,Diurno,102,2160,Ativo,Vestibular 2 Lista,masculino
2017/1,Diurno,102,2161,Ativo,Vestibular SISU LE 2,feminino
2017/1,Diurno,102,2162,Ativo,Vestibular SISU LE 3,masculino
2017/1,Diurno,102,2163,Ativo,Vestibular 2 Lista,masculino
2017/1,Diurno,102,2164,Ativo,Vestibular 3 Lista,masculino
2017/1,Diurno,102,2165,Ativo,Vestibular 3 Lista,feminino
2017/1,Diurno,102,2166,Ativo,Vestibular 7 Lista,masculino
2017/1,Diurno,102,2167,Ativo,Vestibular 7 Lista,feminino
2017/1,Diurno,102,2168,Ativo,Vestibular,masculino
2017/1,Diurno,102,2169,Ativo,Vestibular - SISU,masculino
2017/1,Diurno,102,2170,Ativo,Vestibular - SISU,masculino
2017/1,Diurno,102,2171,Ativo,Vestibular SISU LE 1,masculino
2017/1,Diurno,102,2172,Ativo,Vestibular 2 Lista,masculino
2017/1,Diurno,102,2173,Ativo,Vestibular 6 Lista,masculino
2017/1,Diurno,102,2174,Ativo,Vestibular,masculino
2017/1,Diurno,102,2175,Ativo,Vestibular 6 Lista,feminino
2017/1,Diurno,102,2176,Ativo,Vestibular SISU LE 4,masculino
2017/1,Diurno,102,2177,Ativo,Vestibular 2 Lista,masculino
2017/1,Diurno,102,2178,Ativo,Vestibular SISU LE 3,masculino
2017/1,Diurno,102,2179,Ativo,Vestibular 4 Lista,masculino
2017/1,Diurno,102,2180,Ativo,Vestibular 6 Lista,masculino
2017/1,Diurno,102,2181,Ativo,Vestibular 7 Lista,masculino
2017/1,Diurno,102,2182,Desistência a pedido,Vestibular SISU LE 1,masculino
2017/1,Diurno,102,2183,Ativo,Vestibular,masculino
2017/1,Diurno,102,2184,Ativo,Vestibular,masculino
2017/1,Diurno,102,2185,Ativo,Vestibular - SISU,masculino
2017/1,Diurno,102,2186,Ativo,Vestibular 6 Lista,masculino
2017/1,Diurno,102,2187,Ativo,Vestibular - SISU,masculino
2017/1,Diurno,102,2188,Ativo,Vestibular 2 Lista,masculino
2017/1,Diurno,102,2189,Ativo,Vestibular 2 Lista,masculino
2017/1,Diurno,102,2190,Ativo,Vestibular 2 Lista,masculino
2017/1,Diurno,102,2191,Desistência a pedido,Vestibular SISU LE 3,masculino
2017/1,Diurno,102,2192,Ativo,Vestibular,masculino
2017/1,Diurno,102,2193,Ativo,Vestibular,masculino
2017/1,Diurno,102,2194,Ativo,Vestibular - SISU,masculino
2017/1,Diurno,102,2195,Ativo,Vestibular 2 Lista,masculino
2017/1,Diurno,102,2196,Ativo,Vestibular SISU LE 1,masculino
2017/1,Diurno,102,2197,Ativo,Vestibular,masculino
2017/1,Diurno,102,2198,Ativo,Vestibular,masculino
2017/1,Diurno,102,2199,Ativo,Vestibular 3 Lista,masculino
2017/1,Diurno,102,2200,Ativo,Vestibular,feminino
2017/1,Diurno,102,2201,Ativo,Vestibular,masculino
2017/1,Diurno,102,2202,Ativo,Vestibular 2 Lista,feminino
2017/1,Diurno,102,2203,Ativo,Vestibular 6 Lista,masculino
2017/1,Diurno,102,2204,Ativo,Vestibular 2 Lista,masculino
2017/1,Diurno,102,2205,Ativo,Vestibular 2 Lista,masculino
2017/1,Diurno,102,2206,Ativo,Vestibular,masculino
2017/1,Diurno,102,2207,Ativo,Vestibular SISU LE 1,masculino
2017/1,Diurno,102,2208,Ativo,Vestibular SISU LE 2,masculino
2017/1,Diurno,102,2209,Ativo,Vestibular - SISU,masculino
2017/1,Diurno,102,2210,Ativo,Vestibular,masculino
2017/1,Diurno,102,2211,Ativo,Vestibular 2 Lista,masculino
2017/1,Diurno,102,2212,Ativo,Vestibular 6 Lista,masculino
2017/1,Diurno,102,2213,Ativo,Vestibular 2 Lista,masculino
2017/1,Diurno,102,2214,Ativo,Vestibular - SISU,masculino
2017/1,Diurno,102,2215,Ativo,Vestibular 3 Lista,masculino
2017/1,Diurno,102,2216,Ativo,Vestibular 6 Lista,masculino
2017/1,Diurno,102,2217,Ativo,Vestibular 6 Lista,masculino
2017/1,Diurno,102,2218,Ativo,Vestibular 3 Lista,masculino
2017/1,Diurno,102,2219,Ativo,Vestibular 2 Lista,masculino
2017/1,Diurno,102,2220,Ativo,Vestibular 4 Lista,masculino
2017/1,Noturno,104,2221,Ativo,Vestibular - SISU,masculino
2017/1,Noturno,104,2222,Ativo,Vestibular SISU LE 2,masculino
2017/1,Noturno,104,2223,Ativo,Vestibular 5 Lista,feminino
2017/1,Noturno,104,2224,Ativo,Vestibular SISU LE 2,feminino
2017/1,Noturno,104,2225,Ativo,Vestibular 6 Lista,masculino
2017/1,Noturno,104,2226,Ativo,Vestibular - SISU,masculino
2017/1,Noturno,104,2227,Ativo,Vestibular SISU LE 1,masculino
2017/1,Noturno,104,2228,Ativo,Vestibular - SISU,masculino
2017/1,Noturno,104,2229,Ativo,Vestibular 7 Lista,masculino
2017/1,Noturno,104,2230,Ativo,Vestibular SISU LE 1,masculino
2017/1,Noturno,104,2231,Ativo,Vestibular 2 Lista,feminino
2017/1,Noturno,104,2232,Ativo,Vestibular 5 Lista,masculino
2017/1,Noturno,104,2233,Ativo,Vestibular 6 Lista,masculino
2017/1,Noturno,104,2234,Ativo,Vestibular 7 Lista,masculino
2017/1,Noturno,104,2235,Ativo,Vestibular 4 Lista,masculino
2017/1,Noturno,104,2236,Ativo,Vestibular 3 Lista,masculino
2017/1,Noturno,104,2237,Ativo,Vestibular - SISU,masculino
2017/1,Noturno,104,2238,Ativo,Vestibular 3 Lista,masculino
2017/1,Noturno,104,2239,Ativo,Vestibular 2 Lista,masculino
2017/1,Noturno,104,2240,Ativo,Vestibular - SISU,masculino
2017/1,Noturno,104,2241,Ativo,Vestibular 5 Lista,masculino
2017/1,Noturno,104,2242,Ativo,Vestibular 4 Lista,masculino
2017/1,Noturno,104,2243,Ativo,Vestibular 2 Lista,feminino
2017/1,Noturno,104,2244,Ativo,Vestibular SISU LE 1,feminino
2017/1,Noturno,104,2245,Ativo,Vestibular,masculino
2017/1,Noturno,104,2246,Ativo,Vestibular 6 Lista,masculino
2017/1,Noturno,104,2247,Ativo,Vestibular 3 Lista,masculino
2017/1,Noturno,104,2248,Ativo,Vestibular,masculino
2017/1,Noturno,104,2249,Ativo,Vestibular 4 Lista,masculino
2017/1,Noturno,104,2250,Ativo,Vestibular 4 Lista,masculino
2017/1,Noturno,104,2251,Ativo,Vestibular 3 Lista,masculino
2017/1,Noturno,104,2252,Ativo,Vestibular SISU LE 3,masculino
2017/1,Noturno,104,2253,Ativo,Vestibular,masculino
2017/1,Noturno,104,2254,Ativo,Vestibular 7 Lista,masculino
2017/1,Noturno,104,2255,Ativo,Vestibular 8 Lista,masculino
2017/1,Noturno,104,2256,Ativo,Vestibular SISU LE 2,masculino
2017/1,Noturno,104,2257,Ativo,Vestibular 5 Lista,masculino
2017/1,Noturno,104,2258,Ativo,Vestibular,masculino
2017/1,Noturno,104,2259,Ativo,Vestibular 2 Lista,masculino
2017/1,Noturno,104,2260,Ativo,Vestibular 6 Lista,masculino
2017/1,Noturno,104,2261,Ativo,Vestibular 6 Lista,feminino
2017/1,Noturno,104,2262,Ativo,Vestibular 3 Lista,?
2017/1,Noturno,104,2263,Ativo,Vestibular 4 Lista,?
2017/1,Noturno,104,2264,Ativo,Vestibular - SISU,masculino
2017/1,Noturno,104,2265,Ativo,Vestibular 2 Lista,masculino
2017/1,Noturno,104,2266,Ativo,Vestibular - SISU,masculino
2017/1,Noturno,104,2267,Ativo,Vestibular 6 Lista,masculino
2017/1,Noturno,104,2268,Desistência a pedido,Vestibular SISU LE 4,masculino
2017/1,Noturno,104,2269,Ativo,Vestibular 2 Lista,masculino
2017/1,Noturno,104,2270,Ativo,Vestibular 7 Lista,masculino
2017/1,Noturno,104,2271,Ativo,Vestibular,feminino
2017/1,Noturno,104,2272,Ativo,Vestibular 2 Lista,masculino
2017/1,Noturno,104,2273,Ativo,Vestibular 7 Lista,masculino
2017/1,Noturno,104,2274,Ativo,Vestibular,feminino
2017/1,Noturno,104,2275,Ativo,Vestibular SISU LE 3,feminino
2017/1,Noturno,104,2276,Ativo,Vestibular - SISU,masculino
2017/1,Noturno,104,2277,Ativo,Vestibular - SISU,?
2017/1,Noturno,104,2278,Ativo,Vestibular SISU LE 1,feminino
2017/1,Noturno,104,2279,Ativo,Vestibular 7 Lista,masculino
2017/1,Noturno,104,2280,Ativo,Vestibular SISU LE 1,masculino
2017/1,Noturno,104,2281,Ativo,Vestibular 7 Lista,masculino
2017/1,Noturno,104,2282,Ativo,Vestibular 6 Lista,masculino
2017/1,Noturno,104,2283,Ativo,Vestibular,masculino
2017/1,Noturno,104,2284,Ativo,Vestibular 2 Lista,masculino
2017/1,Noturno,104,2285,Ativo,Vestibular SISU LE 1,masculino
2017/1,Noturno,104,2286,Ativo,Vestibular 5 Lista,masculino
2017/1,Noturno,104,2287,Ativo,Vestibular 3 Lista,masculino
2017/1,Noturno,104,2288,Ativo,Vestibular - SISU,masculino
2017/1,Noturno,104,2289,Ativo,Vestibular 8 Lista,masculino
2017/1,Noturno,104,2290,Ativo,Vestibular 3 Lista,feminino
2017/1,Noturno,104,2291,Ativo,Vestibular 3 Lista,masculino
2017/1,Noturno,104,2292,Ativo,Vestibular SISU LE 1,masculino
2017/1,Noturno,104,2293,Ativo,Vestibular 6 Lista,feminino
2017/1,Noturno,104,2294,Ativo,Vestibular 6 Lista,masculino
2017/1,Noturno,104,2295,Ativo,Vestibular SISU LE 1,masculino
2017/1,Noturno,104,2296,Ativo,Vestibular,masculino
2017/1,Noturno,104,2297,Ativo,Vestibular 6 Lista,masculino
2017/1,Noturno,104,2298,Ativo,Vestibular 2 Lista,masculino
2017/1,Noturno,104,2299,Ativo,Vestibular SISU LE 1,feminino
2017/1,Noturno,104,2300,Ativo,Vestibular - SISU,feminino
2017/1,Noturno,104,2301,Ativo,Vestibular SISU LE 1,feminino
2017/1,Noturno,104,2302,Ativo,Vestibular 4 Lista,masculino
2017/1,Noturno,104,2303,Ativo,Vestibular - SISU,masculino
2017/1,Noturno,104,2304,Ativo,Vestibular 7 Lista,masculino
2017/1,Noturno,104,2305,Ativo,Vestibular 2 Lista,masculino
2017/1,Noturno,104,2306,Ativo,Vestibular,masculino
2017/1,Noturno,104,2307,Ativo,Vestibular,masculino
2017/1,Noturno,104,2308,Ativo,Vestibular 2 Lista,masculino
2017/1,Noturno,104,2309,Ativo,Vestibular,feminino
2017/1,Noturno,104,2310,Ativo,Vestibular,masculino
2017/1,Noturno,104,2311,Ativo,Vestibular,masculino
2017/1,Noturno,104,2312,Ativo,Vestibular SISU LE 4,masculino
2017/1,Noturno,104,2313,Ativo,Vestibular - SISU,masculino
2017/1,Noturno,104,2314,Ativo,Vestibular 6 Lista,masculino
2017/1,Noturno,104,2315,Ativo,Vestibular 8 Lista,masculino
2017/1,Noturno,104,2316,Ativo,Vestibular 7 Lista,masculino
2017/1,Noturno,104,2317,Ativo,Vestibular 2 Lista,masculino
2017/1,Noturno,104,2318,Ativo,Vestibular,masculino
2017/1,Noturno,104,2319,Ativo,Vestibular 7 Lista,masculino
2017/1,Noturno,104,2320,Ativo,Vestibular SISU LE 3,masculino
2017/1,Noturno,104,2321,Ativo,Vestibular 2 Lista,masculino
2017/1,Noturno,104,2322,Ativo,Vestibular - SISU,masculino
2017/1,Noturno,104,2323,Ativo,Vestibular 4 Lista,masculino
2017/1,Noturno,104,2324,Ativo,Vestibular 2 Lista,masculino
2017/1,Noturno,104,2325,Ativo,Vestibular 2 Lista,masculino
2017/1,Noturno,104,2326,Ativo,Vestibular 8 Lista,masculino
2017/1,Noturno,104,2327,Ativo,Vestibular 6 Lista,masculino
2017/1,Noturno,104,2328,Ativo,Vestibular 8 Lista,feminino
2017/1,Noturno,104,2329,Ativo,Vestibular SISU LE 2,masculino
2017/1,Noturno,104,2330,Ativo,Vestibular 3 Lista,masculino
2017/1,Noturno,104,2331,Desistência a pedido,Vestibular 7 Lista,masculino
2017/1,Noturno,104,2332,Ativo,Vestibular 2 Lista,masculino
2017/1,Noturno,104,2333,Ativo,Vestibular SISU LE 3,masculino
2017/1,Noturno,104,2334,Ativo,Vestibular 4 Lista,masculino
2017/1,Noturno,104,2335,Ativo,Vestibular 4 Lista,masculino
2017/1,Noturno,104,2336,Ativo,Vestibular 3 Lista,feminino
2017/1,Noturno,104,2337,Ativo,Vestibular 6 Lista,masculino
2017/1,Noturno,104,2338,Ativo,Vestibular,masculino
